-0.590149,0.0985176,-0.184787,-0.184787
12.9896,21.5981,15.9155,15.9155
2.89046,3.22293,3.10266,3.10266
2.95205,-0.00415664,0.950611,-0.0493893
-0.051348,-0.0727556,-0.000117544,-0.000117544
3.81139,1.24007,4.37357,4.37357
14.5267,1.53778,19.1281,19.1281
